1.576631466486729096e+03 2.336105488079171266e+01 4.381199483338443779e-01 1.738881941990848834e-01 4.169990338107330552e-01 8.013052798163201595e-01
2.059913798920377758e+03 2.655696131354025979e+01 4.351646228841840602e-01 1.730890815713233555e-01 4.160397596039630552e-01 8.364781162826169236e-01
2.349370951417005017e+03 2.802491003148898585e+01 4.363879874876189224e-01 1.735620870404115113e-01 4.166078336282354466e-01 8.446802153030397164e-01
2.017807579847053148e+03 2.635492577597840125e+01 4.360559311451882025e-01 1.738426517191654364e-01 4.169444228181562462e-01 8.244382155733032125e-01
1.925430836707152821e+03 2.487578722447143775e+01 4.423207583355348582e-01 1.737532069684012970e-01 4.168371468192360041e-01 8.084646640129122819e-01
1.868676394511920080e+03 2.526574448942868756e+01 4.377755129897841768e-01 1.741507584725153490e-01 4.173137410540364023e-01 8.391786059769165140e-01
2.472686066126855621e+03 2.855510571300045086e+01 4.370215588743212587e-01 1.745405397331582509e-01 4.177804922841159563e-01 8.144911275357979985e-01
2.306713000449841275e+03 2.816458614484929157e+01 4.349138315404882382e-01 1.732832495215744784e-01 4.162730468353367796e-01 7.883604717896224301e-01
2.197857456140352042e+03 2.733665092217724180e+01 4.364037357895404479e-01 1.734204121042455804e-01 4.164377649832512462e-01 8.105290131600199066e-01
2.623602957714801960e+03 2.913225371120109486e+01 4.388494499772885860e-01 1.743004392098901068e-01 4.174930409119295693e-01 8.098454961033871857e-01
2.239739653621234538e+03 2.739198155645525290e+01 4.357968340305021782e-01 1.735074498975966162e-01 4.165422546364253575e-01 8.417947641311280815e-01
2.466562359424203350e+03 2.846867971210078352e+01 4.360176451671483600e-01 1.738556781410668106e-01 4.169600438184297153e-01 8.132551689516527293e-01
2.295205634278003799e+03 2.804622132253712152e+01 4.345803973609874693e-01 1.736246094389481964e-01 4.166828643452334391e-01 8.129584900004501735e-01
2.370435166441745423e+03 2.838174763832658343e+01 4.368207565395626490e-01 1.741911842905844721e-01 4.173621740054846985e-01 8.219660934703886257e-01
2.412786662168242401e+03 2.787893612235718876e+01 4.384667437354428099e-01 1.740470865877611906e-01 4.171895092014673012e-01 8.100926018126083372e-01
2.243211819613137322e+03 2.756995051731895785e+01 4.366227590697574490e-01 1.746757810974409464e-01 4.179423179069582384e-01 8.452576787606390640e-01
2.353937303193882599e+03 2.798914754835807628e+01 4.365463413827524453e-01 1.730510982814669474e-01 4.159941084696596181e-01 8.300704627492232479e-01
2.085053137651821999e+03 2.666897210976158306e+01 4.366919060735587332e-01 1.746379104484486744e-01 4.178970093796420815e-01 8.427343195739676052e-01
2.327911718398560879e+03 2.784289248762932800e+01 4.368517704290125758e-01 1.738440251472461451e-01 4.169460698306750590e-01 8.267654365752523660e-01
2.294469298245614482e+03 2.784351102114260001e+01 4.340921368963726601e-01 1.732691741563277821e-01 4.162561400824350555e-01 8.446234236708389798e-01
1.809350427350427935e+03 2.477013045434098615e+01 4.372977608186066067e-01 1.736073461396307194e-01 4.166621486763955051e-01 8.406641956555641615e-01
2.321902665317139508e+03 2.782624831309041724e+01 4.377640310584464123e-01 1.744710328105811281e-01 4.176972980647362665e-01 8.198244652935419152e-01
2.218590755735493076e+03 2.696395636527216055e+01 4.386012052320038546e-01 1.745182724128538643e-01 4.177538418888016025e-01 8.323257657771314655e-01
2.153433760683760738e+03 2.696969185784975309e+01 4.377203354386392520e-01 1.741784432255392423e-01 4.173469099269087046e-01 8.076196976789002946e-01
2.687532726045884829e+03 2.961718398560504539e+01 4.371443258538571519e-01 1.738097305492673494e-01 4.169049418623714809e-01 8.143576445518102558e-01
2.162344579397211874e+03 2.699134053081422024e+01 4.357927317140433132e-01 1.740690618322809080e-01 4.172158456150495964e-01 8.399959576463746913e-01
2.228064158794421473e+03 2.731685784975257647e+01 4.372343461397997788e-01 1.740525348485062462e-01 4.171960388696256961e-01 8.110104725104917422e-01
2.477150978407556522e+03 2.901681286549706229e+01 4.352773390725123148e-01 1.725575328904368488e-01 4.154004488327339706e-01 8.016867991632486978e-01
2.675880960413855519e+03 3.032816014394962068e+01 4.333601496534859598e-01 1.725965465477773408e-01 4.154474052726498390e-01 7.951302465781980855e-01
2.621976945569051168e+03 2.988590868196131112e+01 4.341098427668902970e-01 1.725071875621621009e-01 4.153398458637963531e-01 8.151252169685572202e-01
1.896796952316688476e+03 2.501473234367970377e+01 4.359623468405616209e-01 1.718544701156214105e-01 4.145533380828351211e-01 8.217540489568133655e-01
1.713342330184434104e+03 2.426512595591540844e+01 4.365005202955841157e-01 1.731605946869756718e-01 4.161256957783016630e-01 7.924380060513102064e-01
2.129136470985155938e+03 2.722025416104364126e+01 4.339070733907112731e-01 1.720665033021591683e-01 4.148089961683077420e-01 8.335831651010346954e-01
2.156790766981556771e+03 2.706725146198830245e+01 4.349391437266355021e-01 1.720025750665911402e-01 4.147319315733852818e-01 8.412813361645534727e-01
2.081887033288349357e+03 2.679295996401259927e+01 4.347762272678457052e-01 1.728864173380665337e-01 4.157961247270908767e-01 8.276951193899437786e-01
1.912050551057129269e+03 2.556578947368419819e+01 4.356739916853439865e-01 1.723984756903909898e-01 4.152089542512191200e-01 8.371559267771905288e-01
2.574197930724247726e+03 2.905589293747189572e+01 4.359102845497518919e-01 1.734388010217428611e-01 4.164598432283032059e-01 8.161378838198879437e-01
2.370336988304094575e+03 2.804931399010347093e+01 4.356684368568312649e-01 1.734412004697648557e-01 4.164627239859107211e-01 8.272794379202393911e-01
2.400750281151596027e+03 2.860020242914978184e+01 4.347352149768309304e-01 1.721229873599149640e-01 4.148770749992278795e-01 7.876222849424060479e-01
1.870793241115609590e+03 2.525641025641025550e+01 4.369649021666867084e-01 1.721884886152703353e-01 4.149560080481669022e-01 8.072707539126633414e-01
2.431802687809267809e+03 2.811336032388664208e+01 4.363953780954586414e-01 1.729913879522227138e-01 4.159223340387273593e-01 8.077337169630494085e-01
2.282628711201081387e+03 2.768629104813317099e+01 4.345949165512594803e-01 1.732025097358388110e-01 4.161760561779579426e-01 8.361216882958805163e-01
2.376012595591544596e+03 2.802845254161045574e+01 4.336891517702843868e-01 1.719430311296411829e-01 4.146601393064459629e-01 8.137803312489504393e-01
2.318303756185336624e+03 2.831404633378318891e+01 4.319984979028462235e-01 1.712959073888917771e-01 4.138790975501079328e-01 8.126973488807195389e-01
2.425987573099416295e+03 2.870782726045884559e+01 4.365983010938105369e-01 1.736536367920268331e-01 4.167176943591750504e-01 8.196535105098398111e-01
1.646393218623481289e+03 2.317571974808815938e+01 4.398233025672382834e-01 1.730950460038883643e-01 4.160469276462552823e-01 8.046725976224825549e-01
2.219349527665318419e+03 2.744208277103014737e+01 4.359424384324809276e-01 1.727509230258784945e-01 4.156331591991650476e-01 8.303153685949721252e-01
2.213407557354925757e+03 2.727277327935222218e+01 4.347529347574433656e-01 1.724445212995036891e-01 4.152643992681093188e-01 8.419319006127021776e-01
2.293167453891139303e+03 2.787336932073774776e+01 4.377940467231944410e-01 1.747626797694441791e-01 4.180462651064403290e-01 8.347729308858240493e-01
2.198986617183984890e+03 2.712814889788572970e+01 4.358751992638857931e-01 1.724685493743686182e-01 4.152933293160012140e-01 8.227639032017456389e-01
2.365109424201530601e+03 2.836825236167343434e+01 4.345710439354916743e-01 1.730585404831237739e-01 4.160030534540867797e-01 8.397662953092744909e-01
1.959484705353126628e+03 2.580156320287899518e+01 4.333456242869903052e-01 1.726423431612953974e-01 4.155025188386893276e-01 8.368859169119449160e-01
2.547073493027442055e+03 2.904177912730545330e+01 4.370906043851330858e-01 1.733699529494132363e-01 4.163771763070272525e-01 8.196660962392027239e-01
2.226407051282052635e+03 2.697239091318039783e+01 4.353057335788132476e-01 1.717040111682067438e-01 4.143718271893092053e-01 8.308424479279662433e-01
2.224486504723347025e+03 2.750612910481331497e+01 4.361771611926521519e-01 1.725432836235050726e-01 4.153832972370278820e-01 8.046403996422091254e-01
2.555567476383267149e+03 2.905741115609536962e+01 4.351383194079119776e-01 1.725736626669532869e-01 4.154198631107487993e-01 8.113838296393424132e-01
2.208065733243366140e+03 2.736184210526317173e+01 4.338118081446861174e-01 1.732459950378703872e-01 4.162282967769855846e-01 8.399247747630429473e-01
2.597766700404858966e+03 2.964558029689608887e+01 4.344306997831076655e-01 1.721834972416791398e-01 4.149499936639102216e-01 8.042812121507493250e-01
2.519205296896087020e+03 2.939260008996851070e+01 4.338952814622921705e-01 1.722010257410664658e-01 4.149711143454041240e-01 7.993477435825809829e-01
1.396360211426001115e+03 2.089625506072874828e+01 4.457054180003111044e-01 1.747047230806010321e-01 4.179769408479384607e-01 8.091344500512859250e-01
2.163792397660819461e+03 2.727041160593793023e+01 4.346432102732783465e-01 1.723680772806192585e-01 4.151723464786873929e-01 8.093730475843360361e-01
1.935259278002699375e+03 2.527817139001349744e+01 4.355619219231181560e-01 1.719920441338700923e-01 4.147192353072980953e-01 8.197005931788953204e-01
1.779774010346378418e+03 2.463731443994601022e+01 4.358200597263787723e-01 1.719724355331912480e-01 4.146955938193595537e-01 7.871533676976285587e-01
1.682076417004048835e+03 2.426535087719298289e+01 4.362111063227163132e-01 1.737462603865471134e-01 4.168288142469844804e-01 8.286287249507128250e-01
2.265842836257310410e+03 2.772070400359874398e+01 4.347298397214505727e-01 1.725807985645056164e-01 4.154284517994712433e-01 8.324333339767822082e-01
2.064446637426900907e+03 2.673689833558254847e+01 4.355062420973754289e-01 1.740742595165071238e-01 4.172220745796021979e-01 8.319542146561762497e-01
2.129505004498425478e+03 2.710886189833557580e+01 4.353567930682665232e-01 1.729326518676461144e-01 4.158517186060989856e-01 8.371395844584155199e-01
2.547758547008546884e+03 2.891824111560953980e+01 4.337984933372611707e-01 1.715305632084943854e-01 4.141624840669352325e-01 8.174873462035073812e-01
2.472292285200180686e+03 2.902339181286550485e+01 4.344595556427326422e-01 1.723967888440464946e-01 4.152069229240361592e-01 7.864009585534275093e-01
1.924976045883941197e+03 2.563152271704904095e+01 4.349702476843116394e-01 1.714659622895905733e-01 4.140844868980128601e-01 8.071922471250062570e-01
2.113899516419253814e+03 2.631179712100765045e+01 4.396295614098992277e-01 1.739772781038531058e-01 4.171058356147191448e-01 8.452930299211165455e-01
2.399018443544759066e+03 2.784654745838955492e+01 4.352837026939130327e-01 1.720819817378190231e-01 4.148276530534325546e-01 8.071780564427980531e-01
2.317583333333333485e+03 2.802873369320737851e+01 4.351265124553898023e-01 1.733920392538725874e-01 4.164036974546126424e-01 8.293639123948861602e-01
2.335917622582097920e+03 2.798493027440397540e+01 4.338846884682652782e-01 1.716424784283499261e-01 4.142975723177121372e-01 8.117361128810841597e-01
2.335636077372921136e+03 2.813658344579398829e+01 4.337050219823650465e-01 1.718538381410889548e-01 4.145525758466457322e-01 8.157359689129057845e-01
2.444294703103914344e+03 2.886622807017544545e+01 4.352774640656628113e-01 1.727415797626196958e-01 4.156219192518841310e-01 8.153961936919070785e-01
1.579311291048133398e+03 2.271884840305892794e+01 4.394486111059235922e-01 1.721894450745377891e-01 4.149571605292982635e-01 8.001233919128022398e-01
2.287841992802520508e+03 2.799122807017544545e+01 4.343036267148596141e-01 1.729079692900754028e-01 4.158220404092060618e-01 8.249247267129731220e-01
1.976870670265407171e+03 2.555060728744939524e+01 4.378115801947474739e-01 1.734475719903652846e-01 4.164703734845556782e-01 8.420757261972673380e-01
2.313951585695007907e+03 2.787921727395412574e+01 4.350368879150289247e-01 1.726316260747253750e-01 4.154896221023160474e-01 8.172012412831453076e-01
2.384869770580296972e+03 2.859233018443544694e+01 4.327247637063682539e-01 1.718939710929111297e-01 4.146009781620288437e-01 8.325570274196854026e-01
2.092020242914980827e+03 2.666829734592893431e+01 4.393978343222115779e-01 1.745283025877686911e-01 4.177658466028172923e-01 8.627322302477983262e-01
2.240304880791724827e+03 2.749685110211427386e+01 4.352134501118188337e-01 1.725272913874124070e-01 4.153640468160579857e-01 8.304736853245828776e-01
2.503560560053981135e+03 2.877519118308591928e+01 4.373254090728322385e-01 1.733702007593139749e-01 4.163774738855525182e-01 8.201932679345572685e-01
1.980421614934773061e+03 2.544208277103014026e+01 4.376839706031469546e-01 1.736086341977930159e-01 4.166636943600834364e-01 8.284121698522346477e-01
2.370709626630680305e+03 2.842448268106164022e+01 4.363057793382962291e-01 1.730993085713272150e-01 4.160520503150143545e-01 8.045929565913242376e-01
2.451346153846154266e+03 2.848791048133153936e+01 4.351908706337636601e-01 1.723671192404267472e-01 4.151711926909509853e-01 8.109377165046779412e-01
2.232413686459739438e+03 2.765165317139001644e+01 4.324279487141821643e-01 1.721765625167577252e-01 4.149416374826196408e-01 8.375670172900304689e-01
2.345366621682411278e+03 2.799089068825911397e+01 4.354856528797174664e-01 1.711863418179395968e-01 4.137467121536310133e-01 8.033246862680506473e-01
2.531454228520019569e+03 2.945484705353127453e+01 4.334664240340376229e-01 1.710631581641264276e-01 4.135978217594072914e-01 8.040789952984340738e-01
2.057699055330634565e+03 2.664080071974808916e+01 4.347088235534827261e-01 1.718332730811427678e-01 4.145277711820316013e-01 8.061455020213039724e-01
2.058995614035088238e+03 2.613174763832659409e+01 4.333216134346208892e-01 1.710630257617073435e-01 4.135976616975818310e-01 8.158436236677811815e-01
2.346929543409806683e+03 2.831472109761582701e+01 4.379573937582202370e-01 1.749003676142502628e-01 4.182109128349597027e-01 8.360962072188415917e-01
2.266699786324786601e+03 2.742380791722897371e+01 4.385249675242596790e-01 1.746278004368511660e-01 4.178849129088667569e-01 8.432115777559535674e-01
1.849698099415204069e+03 2.514254385964910909e+01 4.344973098853393001e-01 1.710657892175745098e-01 4.136010024378259375e-01 7.857052221666231961e-01
1.329329678362572849e+03 2.155510571300044376e+01 4.358676094980782900e-01 1.718706141204578708e-01 4.145728091909283153e-01 8.236927558255572324e-01
2.321805836707153503e+03 2.800646648672965355e+01 4.355886336452225449e-01 1.726703500276677572e-01 4.155362198745949920e-01 8.266606322160127140e-01
2.127812303193882144e+03 2.715452091767881626e+01 4.340780364334570485e-01 1.714921491167364365e-01 4.141161058407852313e-01 8.335843952162877990e-01
2.158776147098516049e+03 2.731337156995051885e+01 4.335021177122684866e-01 1.717190129551571243e-01 4.143899286362509038e-01 8.376462357992798813e-01
2.523653508771929410e+03 2.878221997300943968e+01 4.347781347131255969e-01 1.714629403525821660e-01 4.140808379442136866e-01 8.205074287804069444e-01
2.490482174988754196e+03 2.909053081421502185e+01 4.341546104151284835e-01 1.716283097885632214e-01 4.142804723717535276e-01 7.843305393909738576e-01
2.071493308591992900e+03 2.649988753936122521e+01 4.349338992948582061e-01 1.717425371103666609e-01 4.144183117459539489e-01 8.117242028884158467e-01
2.055479813315339925e+03 2.569444444444444287e+01 4.382536419878415024e-01 1.720864391541908622e-01 4.148330256310252540e-01 8.092703897417523606e-01
2.340281938821413405e+03 2.829346603688709294e+01 4.319038836207106935e-01 1.715044870460570858e-01 4.141310022759188136e-01 8.262105114593317756e-01
2.063842330184435923e+03 2.645417228969861156e+01 4.375033617895918159e-01 1.739796261718319081e-01 4.171086503200717721e-01 8.461972242829333135e-01
2.372400528565002787e+03 2.823903508771930504e+01 4.327911945371989977e-01 1.712212845949263318e-01 4.137889372553673617e-01 8.085832218589189546e-01
2.469665092217725487e+03 2.895580296896088157e+01 4.326995882626341050e-01 1.712917025251941006e-01 4.138740176976492546e-01 8.178250201353035598e-01
2.476357962213225619e+03 2.913798920377867674e+01 4.340382510489271817e-01 1.720449193364307350e-01 4.147829786001719921e-01 8.090423314625401208e-01
1.629743589743589837e+03 2.316565452091767696e+01 4.399507298980530057e-01 1.713743753862514985e-01 4.139738824929073968e-01 8.005020050068415438e-01
2.327635402609087123e+03 2.831528340080971873e+01 4.334188388633186118e-01 1.721177114199301805e-01 4.148707165129038033e-01 8.194388085310622127e-01
1.209610829959514376e+03 2.001135852451641739e+01 4.420400527603427498e-01 1.731851958469395880e-01 4.161552544987742741e-01 8.432428516447073585e-01
2.428014338731442876e+03 2.858136527215472711e+01 4.333234899027848530e-01 1.713517523579549118e-01 4.139465573693721367e-01 8.114461489597165622e-01
2.304164754835806889e+03 2.824932523616732993e+01 4.317238074186410257e-01 1.712196467572383030e-01 4.137869581768355842e-01 8.240573560099632155e-01
2.391080746738642119e+03 2.840159694107062904e+01 4.319959028513243315e-01 1.712238251404520628e-01 4.137920071007317735e-01 8.236565599221391532e-01
2.493642656320288097e+03 2.874358974358974450e+01 4.356590146537794306e-01 1.725987191331464499e-01 4.154500200182285052e-01 8.188264892220997737e-01
1.976701473234369359e+03 2.619601889338732548e+01 4.375377312627706239e-01 1.752482527971234716e-01 4.186266269566754072e-01 8.508320653367822395e-01
2.341785312640577104e+03 2.753711201079623194e+01 4.362577645786795966e-01 1.726972541992643218e-01 4.155685914494312572e-01 8.267299079855213728e-01
2.350124662618084130e+03 2.837674313990103769e+01 4.336576000457382229e-01 1.710565502953269590e-01 4.135898334042157898e-01 8.021522461250558678e-01
2.770176900584798204e+03 3.046091992802521276e+01 4.320282420063952245e-01 1.710611187716386261e-01 4.135953563226243967e-01 8.076513598612194977e-01
2.226475933423302649e+03 2.772711426000900303e+01 4.330045721564655947e-01 1.718745245369840136e-01 4.145775253640553992e-01 8.348829655513690939e-01
2.138930724246513819e+03 2.669517543859648967e+01 4.383405237705349511e-01 1.725181896103572254e-01 4.153530902862734298e-01 7.986528285755442047e-01
2.411297402159244939e+03 2.867605713000450152e+01 4.350682471840798260e-01 1.722514540678727890e-01 4.150318711471117639e-01 8.055633110292523824e-01
2.550735323886640344e+03 2.959823436797121232e+01 4.321660454404564478e-01 1.718978060202969171e-01 4.146056029774524143e-01 8.086892807390192450e-01
2.156066408007197424e+03 2.682180611785874191e+01 4.330094821740792521e-01 1.713579017586758513e-01 4.139539850740367455e-01 8.135143290582047548e-01
1.851564664867296415e+03 2.523088169140800119e+01 4.350437107084041410e-01 1.720410476525524590e-01 4.147783114539048133e-01 7.899601517121692673e-01
1.137807748538011765e+03 1.988152271704903029e+01 4.364327620294639054e-01 1.713141022479179043e-01 4.139010778530516355e-01 8.208519753160877785e-01
2.446292903733696221e+03 2.869967386414757371e+01 4.372954314405368414e-01 1.745187617089587750e-01 4.177544275156862552e-01 8.257200490957858907e-01
2.420863529014846335e+03 2.859682860998651677e+01 4.339532579618842756e-01 1.710659271532293524e-01 4.136011691874544871e-01 8.254841999826197929e-01
2.118222278452542014e+03 2.709486054880792238e+01 4.334406584967527842e-01 1.718400374614581783e-01 4.145359302418286096e-01 8.363831389493163737e-01
2.002354363472784826e+03 2.623003823661718670e+01 4.355415860752819279e-01 1.724459721928802980e-01 4.152661462157495875e-01 8.389823577457693471e-01
2.516676338281602966e+03 2.847896986054881907e+01 4.368334300955764582e-01 1.721104984523131876e-01 4.148620233912875266e-01 8.239819220421332746e-01
2.428234255510570165e+03 2.872047908232117308e+01 4.343205943510236033e-01 1.709353103880748570e-01 4.134432372020068192e-01 7.835678535879626594e-01
2.534127024291498856e+03 2.942667566351777708e+01 4.332506634458996864e-01 1.713409570156267103e-01 4.139335176276822126e-01 8.128770893256692665e-01
2.071794197031039403e+03 2.587859874044084307e+01 4.366807980550461710e-01 1.712029683999516938e-01 4.137668043716795085e-01 8.113895798446020269e-01
2.236492352676564224e+03 2.759221772379667925e+01 4.335386895748800096e-01 1.722557755247456912e-01 4.150370772891811000e-01 8.299611594695224248e-01
2.627231162843005222e+03 2.976118983355825520e+01 4.315932367632246969e-01 1.709848889680108674e-01 4.135031910010016909e-01 8.078526271843482487e-01
2.444732962213227438e+03 2.873054430949169102e+01 4.332108487692212240e-01 1.715031902928105534e-01 4.141294366412638372e-01 8.200984528216409553e-01
2.052245782726046855e+03 2.585132703553757239e+01 4.408415236617486688e-01 1.754892137385013207e-01 4.189143274447668097e-01 8.481422856018649981e-01
2.508468342330184896e+03 2.923881016644174835e+01 4.344658597557189417e-01 1.713723557553187005e-01 4.139714431640408310e-01 8.042111676318449698e-01
1.645548301844354910e+03 2.330369995501574820e+01 4.379001799672687656e-01 1.714198222202443223e-01 4.140287697977573234e-01 8.017984250192843332e-01
2.350823099415205434e+03 2.835627530364373072e+01 4.342457180231877323e-01 1.717962715453438260e-01 4.144831378299289049e-01 8.201372171784608867e-01
1.196938034188033953e+03 2.001518218623481005e+01 4.408393176926861390e-01 1.735565308815749663e-01 4.166011652426994671e-01 8.407788244181770843e-01
2.536865272154746890e+03 2.912201979307243960e+01 4.333356165379901870e-01 1.712596204309262404e-01 4.138352575976655956e-01 8.079445387783305010e-01
2.423200348627981839e+03 2.906410256410257631e+01 4.335777465825869093e-01 1.716640461896030423e-01 4.143236008117363589e-01 8.190915436644814474e-01
2.338465137201978905e+03 2.816430499325236525e+01 4.321737119393930238e-01 1.715235055667005126e-01 4.141539636013405468e-01 8.166874733558679988e-01
2.600632253711201884e+03 2.933316464237517351e+01 4.352523310442100724e-01 1.716226413840934439e-01 4.142736310508954301e-01 8.157687104699729019e-01
2.488990665766983511e+03 2.823211875843455942e+01 4.364961759766446958e-01 1.722111337765082351e-01 4.149832933703575533e-01 8.256248332492274189e-01
2.370008715699505501e+03 2.836071749887539184e+01 4.348874438313682367e-01 1.718030165593361358e-01 4.144912744067553168e-01 8.027245637128503919e-01
2.205101551956815911e+03 2.736932073774179486e+01 4.393626686474864096e-01 1.754999660006399398e-01 4.189271607339871695e-01 8.252959406458438840e-01
2.761023785425102687e+03 3.042122132253712152e+01 4.330860986931566181e-01 1.711295882125721535e-01 4.136781215058056849e-01 8.064734927971796141e-01
2.104905757984704906e+03 2.694674988753935096e+01 4.329376354142950856e-01 1.715972600379342128e-01 4.142429963655803737e-01 8.360471489721116312e-01
2.434785481331534356e+03 2.848071300044983900e+01 4.367190550724119324e-01 1.719751148048336009e-01 4.146988242144334924e-01 7.967319536504808841e-01
2.463235942420153151e+03 2.895169815564552351e+01 4.350626365784820426e-01 1.718994920761794387e-01 4.146076362974751572e-01 8.045461155175221979e-01
2.502855319388213047e+03 2.918173639226269600e+01 4.317973805425858180e-01 1.709270196252416774e-01 4.134332105978445471e-01 8.128349727604057273e-01
2.500716318038686950e+03 2.894399460188934015e+01 4.312674060085656680e-01 1.704999498910202416e-01 4.129163957643486871e-01 8.105841221298890620e-01
1.878048301844353773e+03 2.538596491228069141e+01 4.343840159374864340e-01 1.713244256843103053e-01 4.139135485633567701e-01 7.932937667677991689e-01
1.499301956815114409e+03 2.277732793522265808e+01 4.364637566222313581e-01 1.723087123833584311e-01 4.151008460402826339e-01 8.218558876177795014e-01
2.380494264507422486e+03 2.832248088169139777e+01 4.339742180735862709e-01 1.712090774871000420e-01 4.137741865886513382e-01 8.254280200918889809e-01
2.030155251911832238e+03 2.651495726495727467e+01 4.348848918541320385e-01 1.725846682722286807e-01 4.154331092633670730e-01 8.393606525068811886e-01
2.321852001799370555e+03 2.806078497525865956e+01 4.365856652485841649e-01 1.739801241630207496e-01 4.171092472758434755e-01 8.367219402025745101e-01
2.175084964012596174e+03 2.733755060728745789e+01 4.332066917138461815e-01 1.715617528709335593e-01 4.142001362517080953e-01 8.393996958598048952e-01
2.371046896086369998e+03 2.741880341880342087e+01 4.389116242212933172e-01 1.722103172290510020e-01 4.149823095374681192e-01 8.251288605254437636e-01
2.419174876293297530e+03 2.868347953216374435e+01 4.354093231952282372e-01 1.714472943389348525e-01 4.140619450504173793e-01 7.859504853857776085e-01
2.444129610886189766e+03 2.896378767431398416e+01 4.344267331710856550e-01 1.717404000957964139e-01 4.144157334076451482e-01 8.107694583428736168e-01
2.247312865497076018e+03 2.686026765632028912e+01 4.368038570652046371e-01 1.720599946363662869e-01 4.148011507172639223e-01 8.134879554783364108e-01
2.341189777327936099e+03 2.816048133153397259e+01 4.350840508933741524e-01 1.722043678152678226e-01 4.149751412015758589e-01 8.324187245408521951e-01
2.333778396311291544e+03 2.798836032388664208e+01 4.333001793057481010e-01 1.711991291250238578e-01 4.137621649269346280e-01 8.078541150938081117e-01
2.464916329284752919e+03 2.877834008097168095e+01 4.335895295680681216e-01 1.716215892788991448e-01 4.142723612297821711e-01 8.200194214298658357e-01
2.655180049482682080e+03 2.979391587944219566e+01 4.346131278709747803e-01 1.717836557685581411e-01 4.144679188653304647e-01 8.041463875245496995e-01
2.039245670265408080e+03 2.587100764732344516e+01 4.375125339381513712e-01 1.725792437253491352e-01 4.154265804270944051e-01 8.032931123070490287e-01
1.893781713900135401e+03 2.496328160143950115e+01 4.372151054244191593e-01 1.734901862030475972e-01 4.165215314999304863e-01 8.538748770532399446e-01
2.382307804768332517e+03 2.851298920377868740e+01 4.358546591267093984e-01 1.726794861898286737e-01 4.155472129491770139e-01 8.238856332417200390e-01
1.481984761583446016e+03 2.242909356725146353e+01 4.394756725041676360e-01 1.732005090759989041e-01 4.161736525490277727e-01 8.361311928197094900e-01
2.506674313990104110e+03 2.889153171390013597e+01 4.336203822605886327e-01 1.714678740224326037e-01 4.140867952765852067e-01 8.084129852508605829e-01
